GeneID	PubMed_ID	Disease_Mondo_ID	TF_IDs
7157	17159902	MONDO:0006142, MONDO:0007035, MONDO:0006423	NF1, TCF12, ETS1
7157	17161371	MONDO:0004976, MONDO:0008543, MONDO:0014532, MONDO:0014982	NFATC2, NFKB1, RBPJ, BCL6, MYC
7157	17170702	MONDO:0005301, MONDO:0008531, MONDO:0007226, MONDO:0010104, MONDO:0004979, MONDO:0003785	YY1, E2F4, SP1
7157	17170736	MONDO:0007455, MONDO:0008323, MONDO:0001187, MONDO:0002007, MONDO:0008359	YY1, YY1
7157	17171684	MONDO:0007256, MONDO:0010316, MONDO:0000814, MONDO:0010809, MONDO:0008363	KLF4, Sp1, Sp3
7157	17172844	MONDO_0017883, MONDO_0016747, MONDO_0014579	TEAD1, JUND, E2F1
7157	17172861	MONDO_0001682, MONDO_0008576, MONDO_0006717, MONDO_0008368, MONDO_0002048	ELK1, EGR1, JUN, JUNB, NRF1, SP1
7157	17172869	MONDO:0000183, MONDO:0005180, MONDO:0005945, MONDO:0000649, MONDO:0007544, MONDO:0003806	SP1, SP3
7157	17177838	MONDO_0010613, MONDO_0007256, MONDO_0007257, MONDO_0005802, MONDO_0007219, MONDO_0018681	SP1, E2F1
7157	17178878	MONDO:0006143, MONDO:0005073, MONDO:0007074, MONDO:0011376, MONDO:0008414, MONDO:0010866, MONDO:0005359, MONDO:0009061	CTCF, EGR1, SP1
7157	17180249	MONDO:0005087, MONDO:0005490, MONDO:0007256, MONDO:0007258, MONDO:0008618, MONDO:0007915, MONDO:0008163, MONDO:0008250	SP1
7157	17184779	MONDO:0008609, MONDO:0007915, MONDO:0005000, MONDO:0017887, MONDO:0006820, MONDO:0009375	GFI1, GFI1B.
7157	17186020	MONDO:0005256, MONDO:0010321, MONDO:0100121, MONDO:0005082, MONDO:0100096	FOXF2, FOXF1, FOXC1, POU3F2, SOX4
7157	17186536	MONDO_0005011, MONDO_0011843, MONDO_0006573, MONDO_0003506	SP1, TF, AP2, FOXP3, KLF, IRF, CREB, EGR1, E2F1, PAX, PPAR, NFAT, NF-kappaB
7157	17188136	MONDO:0007196, MONDO:0005015	NFYA, MYC, E2F4, E2F1, E2F3, E2F6, E2F5, SP1
7157	17189186	MONDO:0007124, MONDO:0007256, MONDO:0007257, MONDO:0002134, MONDO:0004789, MONDO:0005008	NFE2L2, SOX2, ESR1
7157	17189187	MONDO_0000256,MONDO_0007256,MONDO_0005767,MONDO_0010722,MONDO_0005079,MONDO_0001925,MONDO_0002272,MONDO_0005415,MONDO_0005906,MONDO_0000831,MONDO_0002050,MONDO_0005170,MONDO_0025364,MONDO_0007938,MONDO_0005177,MONDO_0011860	ELK1,ELK4,ETS1,KLF9,MZF1,SP1,TFCP2,TGIF,YBX1
7157	17198188	MONDO:0005158, MONDO:0001945, MONDO:0007584	SP1, STAT3, ARNT, E2F1, NF-kappaB
7157	17198452	MONDO:0008333,MONDO:0018921,MONDO:0019061,MONDO:0019062,MONDO:0019063,MONDO:0019064,MONDO:0019065,MONDO:0019089,MONDO:0019090,MONDO:0019091	EGR1, ZFP36
7157	17198740	MONDO_0006423, MONDO_0021208, MONDO_0005280, MONDO_0000992, MONDO_0018196	SP1, STAT3, ELK-1, MEF2, MYC, NFkB, NRF-1, E2F1, YY1
7157	17200338	MONDO:0005251, MONDO:0005170, MONDO:0005300	SP1, CREB1, NFY, USF1, USF2
7157	17203247	MONDO:0005293, MONDO:0006163	SP1, NFIL3, NRSF
7157	17208332	MONDO:0001664, MONDO:0007256, MONDO:0010854, MONDO:0004992	PAX9, MSX2, PITX2
7157	17213797	MONDO:0001480, MONDO:0001627, MONDO:0001644, MONDO:0001828, MONDO:0002020	E2F4, E2F1, E2F6, TRIM28, MAX, YEATS4
7157	17214516	MONDO_0001083, MONDO_0001945, MONDO_0005378, MONDO_0100096, MONDO_0006147, MONDO_0009478	E2F1, SP1, MYC, NRF-1, ETS1
7157	17214517	MONDO:0005090, MONDO:0007468, MONDO:0006826, MONDO:0005274	E2F4, E2F3, E2F1, MYBL2, SP1, SP3, SMAD4, ELF5, ELK1, RXRA, MAX
7157	17214880	MONDO:0007125, MONDO:0005267, MONDO:0008099, MONDO:0008111, MONDO:0008836	ELF3, MZF1, SPZ1, Pdx-1
7157	17216584	MONDO_0014056, MONDO_0019839, MONDO_0019631	SP1, TAF1, VDR
7157	17221157	MONDO:0004052, MONDO:0005233, MONDO:0005594, MONDO:0005844	EGR1, Esr1, Sp1
7157	17223878	MONDO_0016417, MONDO_0005250	TFs directly associated with the gene ID 7157 in the paper with pubmed ID 17223878 are E2F1, p65, Sp1, Stat3, and c-Jun.
7157	17224235	MONDO_0014056, MONDO_0005455, MONDO_0012606, MONDO_0007915, MONDO_0001083, MONDO_0006383, MONDO_0004741	NFKB1, ATF2, CEBPD
7157	17224908	MONDO_0000753, MONDO_0008838, MONDO_0007915	EGR1, MYC, SREBF1
7157	17227108	MONDO_0005572, MONDO_0016112, MONDO_0010005	NFKB1, E2F1, STAT1, STAT3, MYC, TP53, RELA
7157	17229476	MONDO_0002035,MONDO_0002036,MONDO_0013825,MONDO_0005391,MONDO_0012782,MONDO_0004481,MONDO_0008265	NF1, YY1, SP1, SP3
7157	17230496	MONDO:0007407, MONDO:0007032, MONDO:0019625, MONDO:0019924, MONDO:0005547, MONDO:0017886	SP1, MYOD1
7157	17234448	MONDO_0014056, MONDO_0014057, MONDO_0015479, MONDO_0016116, MONDO_0016118, MONDO_0016119, MONDO_0016120, MONDO_0016516, MONDO_0016598, MONDO_0019176, MONDO_0019177, MONDO_0019200, MONDO_0019201, MONDO_0019202, MONDO_0019203, MONDO_0019204, MONDO_0019205, MONDO_0019206, MONDO_0019207, MONDO_0019208, MONDO_0019209, MONDO_0019210, MONDO_0019211, MONDO_0019213, MONDO_0019214, MONDO_0019216.	SP1, YY1, NFkB(PARAM47), CTF/NF1, HNF3, COUP-TFII, NF-1, p53
7157	17234468	MONDO:0005045, MONDO:0019391, MONDO:0005280, MONDO:0005441, MONDO:0007915, MONDO:0006174, MONDO:0006887	SP1, ESRRB, POU5F1, SOX2, NANOG
7157	17234751	MONDO_0007959, MONDO_0019391, MONDO_0008415, MONDO_0006377	SP1, SP3
7157	17234915	MONDO:0005267, MONDO:0007171, MONDO:0002376	NFYB, SP1, SREBF1
7157	17236590	MONDO:0003847, MONDO:0006528, MONDO:0002020	SP1, WT1, PML
7157	17237821	MONDO_0018913, MONDO_0021198, MONDO_0018309	FOXD3, PAX6
7157	17237848	MONDO_0008900, MONDO_0005764, MONDO_0006377	E2F1, E2F4, E2F6, E2F3, E2F2, MYC, MYCN
7157	17242401	MONDO_0007812, MONDO_0008288	CREB1, HIF1A, SP1, GATA2, FOXO1
7157	17244920	MONDO_0017880, MONDO_0100096, MONDO_0019201	ELK1, ETS1, GABPA, GATA1, IRF2, ISGF3G, KLF1, NFYA, NFYB, SP1, STAT1, STAT2, STAT3, USF1
7157	17245430	MONDO_0005090, MONDO_0003643, MONDO_0007256, MONDO_0002169, MONDO_0005278, MONDO_0005277	EGR1, SP1
7157	17252199	MONDO_0010879, MONDO_0019061, MONDO_0016293, MONDO_0002020, MONDO_0005600	SP1, ELK-1, AP-1, cAMP-responsive element-binding protein (CREB), CREB-binding protein (CBP)
7157	17254968	MONDO:0005132, MONDO:0004992, MONDO:0005299, MONDO:0004759	STAT3, SMAD3, RUNX1, ATF4, CEBPA
7157	17259658	MONDO:0009663, MONDO:0009159, MONDO:0013580, MONDO:0001144	SP1, SP3, PEA3, E2F1, AP2.
7157	17264218	MONDO:0005302, MONDO:0008312, MONDO:0010200	STAT3, ARNT, E2F1, SP1
7157	17264673	MONDO:0007324, MONDO:0005782, MONDO:0007256	GATA6, P53, MYC
7157	17268548	MONDO_0010613, MONDO_0007346, MONDO_0017807, MONDO_0016620, MONDO_0013906, MONDO_0009565	EGR1,REST,NFYA,SP1.
7157	17269744	MONDO_0005573, MONDO_0002172, MONDO_0005269, MONDO_0005359, MONDO_0015806	SP1, STAT3, ARNT, USF1
7157	17270093	MONDO_0017945, MONDO_0008111, MONDO_0100096	ELK1, FOS, JUN, MYC
7157	17272277	MONDO_0008453, MONDO_0012116, MONDO_0008097	EGR1, SP1
7157	17274640	MONDO_0017403, MONDO_0015280, MONDO_0010825	SP1, E2F1, E2F4
7157	17275163	MONDO:0007808, MONDO:0007256, MONDO:0017885	E2F1, E2F4, SP1, SP3, NRF-1, YY1
7157	17276397	MONDO:0004907, MONDO:0015154	SP1, TFIIA, TFIIH
7157	17280505	MONDO_0004980, MONDO_0007921, MONDO_0011028	STAT3, GATA3, STAT6, IRF1
7157	17284368	MONDO:0000245, MONDO:0005071, MONDO:0006443	SP1, SP3
7157	17289842	MONDO_0005634,MONDO_0017888	EGR1, GFI1, YY1
7157	17289876	MONDO:0005073, MONDO:0005111, MONDO:0005215	FOXA1, AR, ESR1, TP53
7157	17290218	MONDO:0007030, MONDO:0007031, MONDO:0007032, MONDO:0007033, MONDO:0007034, MONDO:0018915	SP1, SP3, MYC, TCF3, NPAS2
7157	17290220	MONDO:0003847, MONDO:0005180, MONDO:0017881, MONDO:0017882	IRF-1, p53, E2F1, STAT3, AP-2, CREB, SP1, YY1
7157	17291568	MONDO:0005290, MONDO:0017884, MONDO:0017888, MONDO:0017895	SP1, CDX-2
7157	17294448	MONDO:0005009, MONDO:0004995, MONDO:0010064, MONDO:0001574, MONDO:0010153, MONDO:0010016	FOXA1, FOXA2, FOXA3
7157	17297477	MONDO_0007316, MONDO_0017885, MONDO_0008316	SP1, YY1, PAX5, NRF-1
7157	17298945	MONDO:0007254, MONDO:0004792, MONDO:0005816, MONDO:0009105	NFIL3,MYC,MGA,YY1,MIXL1,SP1,TBX5,FOXJ3,FOXO3,ETV6,ETS1,NFYA,YBX1,SP3,TP53,TAL1,SP4,TFAP2A,STAT1,ARRB1,ZNF768,MYF6,ESRRA,NR2C2,SMAD3,GLIS2,LMO2,MZF1,MXD1,PTF1A,HEY2,FOXP1,HEY1,NFATC4,NFATC1,MX I,MX II,MHC II,NFATC2,MRF1,NFATC3,NR1I2,NRF1,SRF,ETS2,ZBTB18,MYOD1,PPARG,RXRA,MEF2A,MXF,ESRRG,ESRP1,ESRP2,MEF2,MITF,JUNB,JUND,NFKB2,MAPK8,FOXP3,ESRRBA,ESRRAHNF1B,HES1,NRF1,NRF2,SP2,NR4A3,NR2C1,QRF1,RORA,RFXANK,RFX1,RUNX3,TCF12,SIN3A,SOX18,STAT5A,STAT5B,SMARCA2,NFYB,HNF1A,GRHP,GRHL2,FOXD3,ERG,ETS2,SRP BASE,NRF3,IKZF1,HSF1,HSF2,HOXB1,MRF,STAF,NF2L2,NF2L2/ATF,ER NFR2/HSP90,HDAC5,HDAC7,HEY1,CUX1,MEF2,TCF4,TFE2,TRIM28,CRY2,KLF5,KLF13,ZZZ3,ZNF652,SRG3,EP300,MCM1,RFX2,PHX1,NFKB1,SMARCD3,SMARCC1,NF-IL3,QRF2,QRF3,C/EBP,MODY2/LMX1,HNF3B,FOS,FEV.
7157	17301054	MONDO:0007254, MONDO:0007256, MONDO:0007257, MONDO:0015827, MONDO:0015828	SP1, YY1
7157	17301252	MONDO_0017883, MONDO_0024464, MONDO_0019391	In the paper with pubmed ID 17301252, the TFs directly associated with the gene ID 7157 are NFATC1, NFATC2, and NFATC3.
7157	17301692	MONDO:0005915, MONDO:0007670	GATA-1, PU.1
7157	17302414	MONDO_0018808, MONDO_0008712, MONDO_0007929	TFs directly associated with the gene ID 7157 in the paper with pubmed ID 17302414 are: E2F1, E2F2, E2F3.
7157	17306604	MONDO:0005036, MONDO:0005110, MONDO:0005080, MONDO:0005039, MONDO:0005294	E2F1, MYB, E2F4, E2F3A
7157	17308083	MONDO:0004128, MONDO:0005015, MONDO:0005090, MONDO:0005315, MONDO:0005353	FOXD3, STAT3
7157	17309603	MONDO:0006279, MONDO:0004964, MONDO:0011163, MONDO:0017888, MONDO:0007455, MONDO:0018662, MONDO:0005500	TFs associated with gene ID 7157 in the paper with pubmed ID 17309603 are AP1, CEBPD, SREBP1, STAT3.
7157	17310253	MONDO_0043136, MONDO_0015024, MONDO_0007455, MONDO_0009072, MONDO_0021066	NRF1, PPARG, RARA, SP1
7157	17310847	MONDO:0000256, MONDO:0000270, MONDO:0005333, MONDO:0006341	NFYB, TAL1, EGR1, FLI1, GATA-2, and LYL1.
7157	17310850	MONDO_0016836, MONDO_0008316	NFKB1, RELA
7157	17310983	MONDO_0004167, MONDO_0004973, MONDO_0005068, MONDO_0005359	MAZ, SP1
7157	17317670	MONDO_0010613, MONDO_0008858, MONDO_0007647	SP1, JUND, SMAD2, EGR1
7157	17317671	MONDO_0007256, MONDO_0007257, MONDO_0007258, MONDO_0007259, MONDO_0007260, MONDO_0007261, MONDO_0007262, MONDO_0007263, MONDO_0007264, MONDO_0007265, MONDO_0007266, MONDO_0007267, MONDO_0007268, MONDO_0007269, MONDO_0007270, MONDO_0007271, MONDO_0007272, MONDO_0007273, MONDO_0007274	SP1, EGR1
7157	17317953	MONDO_0005330, MONDO_0014533	ELK1, EGR1, SP1
7157	17318220	MONDO_0000880, MONDO_0008759, MONDO_0005791, MONDO_0018593, MONDO_0018874	MAX, SP1
7157	17318340	MONDO:0019391, MONDO:0019395, MONDO:0041099, MONDO:0007978, MONDO:0019397, MONDO:0012922	SP1,STAT3,NF-kB,p53
7157	17319790	MONDO:0000782, MONDO:0002024	SP1, JUN, CEBPB, ETV4
7157	17326708	MONDO_0014056,MONDO_0012575	SP1, USF1
7157	17328050	MONDO:0005543, MONDO:0005298	NFYC, HMGA1, RELB
7157	17332323	MONDO_0001474,MONDO_0005147,MONDO_0011525,MONDO_0009173,MONDO_0009212,MONDO_0006699,MONDO_0002090,MONDO_0010003	MYC, JUN, FOS, EGR1
7157	17332328	MONDO_0001352, MONDO_0006012	LEF1, SP1
7157	17332504	MONDO:0005301, MONDO:0009882, MONDO:0010241, MONDO:0007906, MONDO:0017881	FOXA2, FOXA3, HNF4A
7157	17336302	MONDO_0004006, MONDO_0005280	SP1, SP3, SP4, E2F1, E2F4, NRF-1, YY1
7157	17339230	MONDO_0014051, MONDO_0001627	SP1, AP2, CREB1
7157	17339337	MONDO_0005027,MONDO_0008105,MONDO_0005747	SP1, PPARG, SREBF1
7157	17341484	MONDO_0000593, MONDO_0000408, MONDO_0001616	SP1, MYC, EGR1, ETS1, ELF1, EGR2, SRF, ELK1, YY1, TCF7
7157	17347673	MONDO_0002818, MONDO_0005221	SP1, SMAD3, TCFAP2A
7157	17349958	MONDO_0016758,MONDO_0016575,MONDO_0016576,MONDO_0030409,MONDO_0016574,MONDO_0030715	ELK-1, SRF
7157	17349959	MONDO:0003847, MONDO:0002396	NF-AT, AP-1, Oct-1, Sp1
7157	17350573	MONDO:0007124, MONDO:0007864, MONDO:0007256	FOXP3, NFAT, STAT5
7157	17350822	MONDO:0002021, MONDO:0001731, MONDO:0009743, MONDO:0005437	NF-κB, ERα, FOXO3A, PPARδ
7157	17351129	MONDO:0005301, MONDO:0009214, MONDO:0005078, MONDO:0006825, MONDO:0017884	TFs directly associated with gene ID 7157 in the paper with pubmed ID 17351129 are: TFAP4, TRP73.
7157	17353187	MONDO:0009061, MONDO:0019600, MONDO:0019563, MONDO:0019051, MONDO:0019210	SP1, USF1, USF2
7157	17353266	MONDO_0000224,MONDO_0019391,MONDO_0018408,MONDO_0005148,MONDO_0005147,MONDO_0019405,MONDO_0019406,MONDO_0019400,MONDO_0019401,MONDO_0019404,MONDO_0019399	SP1, PU.1, IRF1, C/EBP, ETS1
7157	17354237	MONDO:0002490, MONDO:0016477	ELK1, SRF, YY1
7157	17354442	MONDO_0005572,MONDO_0000593,MONDO_0002333,MONDO_0007036,MONDO_0014639,MONDO_0007455,MONDO_0012637,MONDO_0004050,MONDO_0010416,MONDO_0007599,MONDO_0009568,MONDO_0015666	SP1,YY1,MYC,NFYA,NFYB
7157	17360176	MONDO:0005059, MONDO:0005090, MONDO:0004967, MONDO:0004946	SP1, SP3, EGR1
7157	17360476	MONDO:0004979, MONDO:0006463, MONDO:0017880	SPI1, CTCF, ETS1
7157	17360541	MONDO_0016722,MONDO_0004690,MONDO_0004254,MONDO_0000593,MONDO_0008330,MONDO_0000193,MONDO_0008383,MONDO_0019624,MONDO_0005265,MONDO_0006578,MONDO_0007256,MONDO_0005225,MONDO_0005036,MONDO_0003647,MONDO_0001123,MONDO_0005536,MONDO_0009780	SP1, ETS1, ELF1, MZF1, ETS2, JUN, YY1
7157	17361096	MONDO:0005027, MONDO:0019019, MONDO:0024501	SP1, CEBPB
7157	17363365	MONDO:0005407, MONDO:0005223, MONDO:0005280	AP-1, c-Jun, c-Fos, CREB, ATF-2
7157	17363555	MONDO_0007186, MONDO_0021053, MONDO_0007291	E2F1, Myc, EGR1, EBOX
7157	17364023	MONDO:0009792, MONDO:0017887	MYB, E2F1, E2F4, MAX, NFIB
7157	17369602	MONDO_0003708,MONDO_0007814	SP1, AP2, C/EBP, CREB, E2F, NF-1, c-Jun, SRY
7157	17369817	MONDO_0001398, MONDO_0007929	SP1, HNF4A
7157	17369843	MONDO:0008346, MONDO:0007954, MONDO:0017884, MONDO:0008398, MONDO:0009316, MONDO:0009321	ELK1, GATA1, MEF2A, SRF, YY1
7157	17371838	MONDO:0005233, MONDO:0019588, MONDO:0017912, MONDO:0017887, MONDO:0005394	NFIC, SOX9
7157	17372198	MONDO:0007922, MONDO:0008373	YY1, SP1, AP2, NF-1, NF-2, ETS-1, EGR-1
7157	17374954	MONDO_0000001, MONDO_0007256, MONDO_0004976, MONDO_0017887	ELK1, GABP, SP1
7157	17374967	MONDO_0007254, MONDO_0010105, MONDO_0005090, MONDO_0002076	SP1, SP3, HLF, NRF2
7157	17380123	MONDO_0003593, MONDO_0017623, MONDO_0009163, MONDO_0014579, MONDO_0014511, MONDO_0008750, MONDO_0015429, MONDO_0010136	SP1, STAT1, CEBPA
7157	17380154	MONDO_0004976, MONDO_0008723, MONDO_0005038	E2F1, E2F4, NF-YA, Sp1, STAT1
7157	17383050	MONDO_0016573, MONDO_0016575, MONDO_0016576, MONDO_0016937, MONDO_0017010, MONDO_0018210, MONDO_0018752, MONDO_0019666, MONDO_0024523, MONDO_0031200	ELK1, MYC, SP1, TCFE2A
7157	17383977	MONDO:0005969, MONDO:0006143	ELK1,ELK4,SP1,TEAD4
7157	17387044	MONDO:0007256, MONDO:0017882, MONDO:0007257, MONDO:0007258, MONDO:0017886	SP1, PPARA
7157	17387280	MONDO:0000828, MONDO:0019300, MONDO:0019140	AML1, C/EBP beta
7157	17387621	MONDO:0005359, MONDO:0004992	STAT1, STAT2, STAT3
7157	17388661	MONDO:0002472, MONDO:0005301	FOXB1, FOXB2, FOXC1, NRF-1
7157	17390010	MONDO:0005170, MONDO:0006635, MONDO:0006757, MONDO:0006823, MONDO:0005272, MONDO:0005254	YY1, SP1, CDP
7157	17390041	MONDO_0018875, MONDO_0019079	ELK1, GATA3, STAT3, NFATC4
7157	17390072	MONDO_0005303, MONDO_0018661, MONDO_0012611	NFKB1, NFKB2, RELA, RELB, CREL
7157	17393088	MONDO:0001816, MONDO:0005000, MONDO:0001448	SP1, YY1, NRF1
7157	17395153	MONDO:0009459, MONDO:0017886, MONDO:0005089, MONDO:0002758, MONDO:0007504	SP1, NFIL3, CREM, YY1
7157	17397394	MONDO:0000927, MONDO:0011779, MONDO:0015359	SPI1, CEBPA, CREB1, ELF1, E2F4, USF1
7157	17397945	MONDO:0007915, MONDO:0015150, MONDO:0005026	SP1, ATF4
7157	17400331	MONDO:0005300, MONDO:0005902	SP1, EGR1, ETS1, SRC-1, ATF2, MYC, HIF-1, FOXA1
7157	17400332	MONDO_0005036, MONDO_0007256, MONDO_0012837, MONDO_0007257, MONDO_0011421	FOS, JUN
7157	17401423	MONDO:0005148, MONDO:0016390, MONDO:0004979, MONDO:0019391	SP1, EGR1, EGR3, USF1
7157	17401424	MONDO_0004976, MONDO_0008003, MONDO_0005298, MONDO_0007342, MONDO_0004550, MONDO_0007883, MONDO_0004992	E2F1, HOXB2, ZNF263
7157	17401425	MONDO_0004973,MONDO_0005321,MONDO_0005224	SP1, STAT3, NF-kappaB, C/EBPbeta
7157	17401427	MONDO:0004908, MONDO:0004972	FOS, JUN, ATF3
7157	17401428	MONDO_0013573,MONDO_0009538,MONDO_0017687,MONDO_0019703,MONDO_0019811	SP1, SP3
7157	17401429	MONDO_0008383, MONDO_0018291, MONDO_0018681	ETS, Sp1
7157	17401430	MONDO_0018793, MONDO_0019391	SP1, GATA3, POLR2A, RXRA
7157	17401431	MONDO:0006909, MONDO:0000682, MONDO:0018690	NF-κB, AP-1, STAT3
7157	17401432	MONDO:0007073, MONDO:0007031	E2F2, E2F3, E2F5
7157	17403527	MONDO:0005254, MONDO:0004979, MONDO:0006160, MONDO:0007903	PPARG, RXRA
7157	17403783	MONDO_0005329, MONDO_0009899, MONDO_0006327	SP1, YY1, USF1, NRF-1, CREB, NF-Y, PAX-6, NFAT5, CTCF
7157	17404594	MONDO:0005027, MONDO:0019024, MONDO:0005029, MONDO:0009724, MONDO:0009991	SP1, SP3, MYC, E2F1, WT1, RELA, NR3C1, SMAD3, SMAD4, NRF1
7157	17406354	MONDO:0007665, MONDO:0005421, MONDO:0017881	SP1, YY1, GATA-1, NRF-2, MYC, NF-Y, CREB, p53
7157	17406801	MONDO:0007856, MONDO:0006474, MONDO:0017884, MONDO:0009916	FOXM1, E2F1, E2F4, SP1
7157	17409195	MONDO:0009473, MONDO:0009777	The transcription factors directly associated with the gene ID 7157 in the paper with pubmed ID 17409195 are: EWSR1-FLI1, C-terminal EWSR1 segment, EWSR1 N-terminal, FLI1 C-terminal, EWSR1 and Flint proteins.
7157	17409234	MONDO:0005391, MONDO:0003666, MONDO:0002315, MONDO:0003762, MONDO:0019051	SP1, Sp3, YY1
7157	17409384	MONDO_0003391, MONDO_0005058, MONDO_0005264, MONDO_0019163	E2F1, E2F2, E2F3, MYCN, SP1, TV0060062, MAX
7157	17409407	MONDO:0003850, MONDO:0004721, MONDO:0019563, MONDO:0019564, MONDO:0024504	SP1, EGR1
7157	17409824	MONDO:0005574, MONDO:0007915, MONDO:0002715	E2F1, E2F4
7157	17409930	MONDO:0009207, MONDO:0009214, MONDO:0011549	EGR1, Sp1
7157	17412337	MONDO_0004971, MONDO_0001681, MONDO_0005396, MONDO_0001076	SP1, SP3, YY1
7157	17417627	MONDO:0007455, MONDO:0005298, MONDO:0004920, MONDO:0004979, MONDO:0001816	SP1, YY1, NFKB1, NFKB2, RELA
7157	17417775	MONDO_0010320, MONDO_0001574, MONDO_0005590, MONDO_0007519, MONDO_0011123	SP1, SP4
7157	17419939	MONDO:0019391, MONDO:0009061, MONDO:0000993	SP1, EGR1
7157	17426254	MONDO_0002333, MONDO_0001347, MONDO_0019309, MONDO_0100096, MONDO_0005148, MONDO_0005027, MONDO_0002048, MONDO_0005290, MONDO_0008321	SP1, EGR1, E2F1.
7157	17426439	MONDO_0007232, MONDO_0004902, MONDO_0020564, MONDO_0001741, MONDO_0007915, MONDO_0005427	ELK1, NFκB, OCT1, YY1
7157	17426704	MONDO:0005041, MONDO:0005305, MONDO:0010150	FOXD3, FOXD3, MYCN
7157	17426708	MONDO_0005180,MONDO_0004976,MONDO_0005450,MONDO_0006411,MONDO_0005565,MONDO_0005119,MONDO_0005299,MONDO_0004579,MONDO_0004970	MAZ, STAT3, STAT5A, STAT5B, YY1
7157	17427234	MONDO:0005370, MONDO:0001041, MONDO:0007256, MONDO:0001634, MONDO:0002863	SP1, E2F1, MYC, TFDP1, YY1
7157	17428325	MONDO:0007695, MONDO:0006836, MONDO:0014056, MONDO:0007035	ELK1, GATA1, PAX5, IRF1
7157	17429838	MONDO:0008315, MONDO:0007258, MONDO:0007702	SP1, HNF1A, NFYA, NFYB, NFYC, REST
7157	17434128	MONDO:0005266, MONDO:0004601, MONDO:0017887, MONDO:0005226	SP1, SP4, YY1
7157	17436385	MONDO:0005036, MONDO:0005465, MONDO:0005042	FOXA1, AR, FOXC1, GATA3
7157	17437012	MONDO:0007767, MONDO:0008705	SP1, SP3, SP4, YY1, NRF-1, GR , ELK-1, E2F1, NF-kB, TCF11, TBP, CREB, NF-E2, HNF-3, HBP1
7157	17438265	MONDO:0006023, MONDO:0009569	ELK1, KLF4, c-Jun, c-Fos
7157	17447881	MONDO_0002045, MONDO_0005264, MONDO_0005741, MONDO_0011631, MONDO_0021063, MONDO_0024149, MONDO_0011963	SP1, ELK1, ETS1
7157	17449902	MONDO:0003575, MONDO:0004969	NFIB, MEF2A, MEF2C
7157	17452332	MONDO:0005327, MONDO:0004997, MONDO:0017888, MONDO:0017889, MONDO:0007035	SP1, AP-2, HSF-1, E2F-1, WT1
7157	17452980	MONDO_0004976, MONDO_0005137, MONDO_0005013, MONDO_0004979, MONDO_0005271	E2F1, E2F4, E2F6, SP1, SP3, LYF1.
7157	17460193	MONDO:0004135, MONDO:0007954	SP1, KLF4
7157	17460194	MONDO:0005223, MONDO:0005315, MONDO:0018965	SP1, MAZ
7157	17461446	MONDO_0001583, MONDO_0018601, MONDO_0003126, MONDO_0007915, MONDO_0005391, MONDO_0012957, MONDO_0008001	SP1, E2F, STAT3, PU.1
7157	17465990	MONDO_0005267, MONDO_0017883, MONDO_0008520	E2F4, SP1, SP3
7157	17470788	MONDO:0005090, MONDO:0005495, MONDO:0017887	E2F4, E2F5, E2F3, E2F1, DP1
7157	17471233	MONDO:0004979, MONDO:0007915, MONDO:0005376, MONDO:0007032	FOOTBALL, SOCCER
7157	17474797	MONDO_0000963, MONDO_0002022, MONDO_0002467, MONDO_0007316	SP1, NFY, CREB, AP1
7157	17477370	MONDO:0019391, MONDO:0005302, MONDO:0019392, MONDO:0006006, MONDO:0011920	CREB1, SP3, NRF1, YY1
7157	17478762	MONDO_0010613, MONDO_0019969, MONDO_0010760	NFKB1, RELA, NFKB2, RELB, REL, TP53
7157	17482142	MONDO_0005180, MONDO_0005340, MONDO_0000989	SP1, ZBTB7A, NFIA, BCL6, STAT3, STAT1
7157	17487454	MONDO_0008487, MONDO_0005055, MONDO_0004579	NR1D1, PPARG
7157	17488272	MONDO_0004978, MONDO_0005543, MONDO_0000543, MONDO_0002050, MONDO_0003837, MONDO_0020107	SP1, SP3, STAT1, E2F1
7157	17488404	MONDO:0007455, MONDO:0001873, MONDO:0006727, MONDO:0008383, MONDO:0002352, MONDO:0001872, MONDO:0005090, MONDO:0002463, MONDO:0006800, MONDO:0003157, MONDO:0004027	SP1, MAZ, PAX6, RXR, HIF1A
7157	17488735	MONDO_0007033, MONDO_0014587, MONDO_0006823, MONDO_0006172, MONDO_0005170, MONDO_0004904, MONDO_0014476	SP1, NFKB1, ETS1, ETS2, E2F4, E2F1
7157	17488820	MONDO:0006997, MONDO:0019061, MONDO:0000782	EGR1, SP1
7157	17490723	MONDO:0005267, MONDO:0004640, MONDO:0017887, MONDO:0005148, MONDO:0005276	NFIC, YY1
7157	17490733	MONDO:0007455, MONDO:0010172, MONDO:0001253, MONDO:0009123, MONDO:0011530, MONDO:0010670, MONDO:0018242, MONDO:0019050, MONDO:0010682, MONDO:0010493, MONDO:0001244, MONDO:0010119.	SP1, EGR1, TCFAP2A, NFY, YY1, KLF4
7157	17492690	MONDO:0007455, MONDO:0009267, MONDO:0024509, MONDO:0005015	SMAD3, AHR, ARNT, PPARA, NR1H3
7157	17494866	MONDO:0007687, MONDO:0018426, MONDO:0011579, MONDO:0018806, MONDO:0011473, MONDO:0009700, MONDO:0015116, MONDO:0017288	GLI1, YY1, SP1, SP3, CREB1
