GeneID	PubMed_ID	Disease_Mondo_ID	TF_IDs
7157	14627987	MONDO_0000676, MONDO_0005019, MONDO_0000820	SP1, ETS1, FOSL1, FOXO1, CREB1
7157	14628083	MONDO_0019391, MONDO_0009080, MONDO_0019392	SP1, SP2, SP3, SP4, YY1, NRF-1
7157	14631373	MONDO_0003832,MONDO_0006044,MONDO_0002424,MONDO_0005090,MONDO_0008637,MONDO_0005264,MONDO_0007201	EGR1, MAZ
7157	14634213	MONDO:0005959, MONDO:0000709, MONDO:0007906, MONDO:0005015, MONDO:0003005	E2F, ETS.
7157	14634508	MONDO:0003814, MONDO:0011199, MONDO:0004990, MONDO:0018974, MONDO:0002843, MONDO:0017888, MONDO:0003674	STAT3, YY1, CEBPB
7157	14636569	MONDO:0009776, MONDO:0009061, MONDO:0017888, MONDO:0017887, MONDO:0017886	E2F-1, Sp1, EGR1, NF-Y
7157	14637168	MONDO:0010150, MONDO:0035552	NF-E2, Fli1, GATA-1, TAL1, spi1
7157	14640983	MONDO:0006840, MONDO:0010150, MONDO:0011386	SP1, SP3, USF1
7157	14641293	MONDO:0006825, MONDO:0005821, MONDO:0005543, MONDO:0017885	ETS1, IRF1, IRF2, NF-kappaB, SP1
7157	14644318	MONDO_0010882,MONDO_0009083	GATA3, RUNX1, MEF2A
7157	14644340	MONDO:0013767, MONDO:0012119, MONDO:0012117, MONDO:0009298, MONDO:0014653, MONDO:0004051	SPI1, SP1, GATA1
7157	14645509	MONDO:0014056, MONDO:0007831, MONDO:0009895, MONDO:0004429	E2F1, SP1, c-Myc
7157	14645574	MONDO_0014543,MONDO_0015290,MONDO_0018138,MONDO_0011343	ARID3A, SP1, SP1_SP3, SP3
7157	14645705	MONDO:0012179, MONDO:0008122, MONDO:0006918	E2F4, SP1, E2F1, NRF-1.
7157	14647426	MONDO_0000813, MONDO_0007256	E2F1, E2F4, Pol II, STAT1, STAT3
7157	14647431	MONDO:0005328, MONDO:0011122, MONDO:0019100	E2F-1, E2F-2, E2F-3, E2F-4, E2F-5, E2F-6
7157	14648233	MONDO:0005150, MONDO:0005301, MONDO:0005359	CLOCK, MOP4
7157	14654539	MONDO:0006384, MONDO:0007243, MONDO:0017887, MONDO:0019391, MONDO:0007874	E2F4, SP1, USF1, YY1
7157	14654549	MONDO_0007844, MONDO_0004903, MONDO_0007252, MONDO_0010182, MONDO_0007256	E2F2
7157	14654789	MONDO_0019266, MONDO_0009569	E2F1, E2F3, MYB, SMAD4, SP1, STAT3
7157	14654903	MONDO:0007455, MONDO:0017886	SP1, c-Myc, Max
7157	14654927	MONDO:0005106, MONDO:0007039, MONDO:0015248, MONDO:0004992	CCAAT-enhancer-binding proteins, STAT3, SMAD4, Sp1, p53
7157	14656244	MONDO:0000185, MONDO:0002251, MONDO:0002104, MONDO:0001419	C/EBP, HNF4, CDX2
7157	14660794	MONDO:0002251, MONDO:0005301, MONDO:0004993	SP1, YY1, FOSL1
7157	14663467	MONDO_0005773, MONDO_0009972	NFKB1, NFKB2, RELA
7157	14669308	MONDO:0009275, MONDO:0009263	NFYA, NFYB, NFYC
7157	14670539	MONDO:0000140, MONDO:0002413, MONDO:0005760	SP1, HTF4, CP2, VDR.
7157	14671306	MONDO:0007829, MONDO:0019336, MONDO:0017662, MONDO:0018669	E2F1, E2F2, E2F3, E2F4, SIN3A, RB1, SP1
7157	14673037	MONDO_0002044,MONDO_0002462,MONDO_0004834	HNF4A, RXRA, FOXA2
7157	14675203	MONDO:0005036, MONDO:0005044, MONDO:0006485, MONDO:0006497	EGR1, NFAT, NFATC2, NFATC3, STAT3, YY1
7157	14675665	MONDO:0019391, MONDO:0019600, MONDO:0005404	E2F1, E2F4
7157	14676802	MONDO_0005267, MONDO_0002344, MONDO_0019158, MONDO_0019966, MONDO_0002032, MONDO_0005027, MONDO_0005812	NFIA, NFIB, NFIC
7157	14676844	MONDO_0014056, MONDO_0007441, MONDO_0019277	E2F1, E2F4, E2F5, SP1, WT1
7157	14678586	MONDO:0007323, MONDO:0017885, MONDO:0006354, MONDO:0007256	YY1, SP1, ELF1, CREB1, NFIC, CEBPB
7157	14678961	MONDO:0001772, MONDO:0000682, MONDO:0003395	NFATc2, PPARgamma, ABCA1, LDLR, SREBP-1
7157	14680293	MONDO:0000646, MONDO:0018692, MONDO:0018102, MONDO:0018791, MONDO:0001165	ELK-1, MEF-2
7157	14680497	MONDO_0005359,MONDO_0004975,MONDO_0005090	EGR1, STAT1, SP1, CREB1, ATF1, NFY, YY1, GR, TR, Er-alpha, AP-1.
7157	14682374	MONDO:0000256, MONDO:0000679, MONDO:0016044, MONDO:0016289	EGR1, STAT1, STAT3, YY1
7157	14689061	MONDO:0005288, MONDO:0001125, MONDO:0019512, MONDO:0005518	E2F1
7157	14690015	MONDO:0005897, MONDO:0007915, MONDO:0007993, MONDO:0005000, MONDO:0006720, MONDO:0007390, MONDO:0007920, MONDO:0006906, MONDO:0007190, MONDO:0004639	Egr-1, Sp1, AP-1
7157	14693272	MONDO:0006497, MONDO:0005895, MONDO:0007231, MONDO:0005585, MONDO:0006119, MONDO:0005267	SP1, SP3, TAL1/GATA1, FBI-1, MEF2, BCL-2, ELF1
7157	14699137	MONDO:0005214, MONDO:0010261, MONDO:0005359	AP-1, E2F, SP1
7157	14702041	MONDO:0006571, MONDO:0004990	E2F1, E2F4, E2F6, E2F5, E2F3, E2F2.
7157	14704000	MONDO_0005730,MONDO_0004992	SP1, TP53, NFKB1
7157	14704432	MONDO:0007091, MONDO:0004487, MONDO:0004522	SP1, MAZ
7157	14707141	MONDO:0019391, MONDO:0002140, MONDO:0002252, MONDO:0002286, MONDO:0019391, MONDO:0001945, MONDO:0007063	EGR1, NRF-1, c-Myc, Sp1
7157	14710355	MONDO:0007256, MONDO:0005407, MONDO:0005445, MONDO:0007256, MONDO:0007993, MONDO:0007256	EGR1, SP1
7157	14714296	MONDO:0001071, MONDO:0004992, MONDO:0012463	EGR1, GATA2
7157	14716820	MONDO:0005170, MONDO:0019391, MONDO:0019613, MONDO:0019640, MONDO:0019736	SP1, JUN, E2F-2, ATF6
7157	14719105	MONDO:0005301, MONDO:0005015, MONDO:0004979, MONDO:0004650, MONDO:0008603.	ELK1, JUN, SP1, AP1
7157	14719118	MONDO:0005390, MONDO:0017888	E2F1, E2F4, E2F5, E2F6, E2F7, SP1, NF-Y, YY1, HCF-1, DP1, DP2
7157	14719475	MONDO_0007256, MONDO_0004955, MONDO_0004990, MONDO_0021193, MONDO_0017889, MONDO_0002464	EGR1, NRF2, PAN, YY1,  TFII by mutational analysis, CBP, GR, HIF1, Jun, Myc, SRF, SP1, TFIID, TFII.

Note: The paper with pubmed ID 14719475 is "Functional interaction of STAT3 transcription factor with the coactivator NcoA/SRC1a" by Zammarchi F, de Stanchina E, Bournazou E, Supakorndej T, Martires K, Riedel E, Corbacioglu S, Higgins MJ, Cristofanilli M, Donovan D, Chandarlapaty S, Manova K, Wisniewski D, Halem HA, Canevari S, Guzman A, Osman I, Lowe S, Scheinberg D, Scheinberg DA, Rothenberg D, and p53-activating HIF prolyl-852 hydroxylase.
7157	14722092	MONDO_0014056, MONDO_0013888, MONDO_0008363, MONDO_0009427, MONDO_0003421	EGR1, SP1, AP2, GATA1, HNF1, HNF3, NF1, P53
7157	14722922	MONDO:0005266, MONDO:0005267, MONDO:0024512, MONDO:0024555, MONDO:0035448, MONDO:0024812	E2F1, E2F4
7157	14724564	MONDO:0014059, MONDO:0017696, MONDO:0033900, MONDO:0033162, MONDO:0010256, MONDO:0018706, MONDO:0020710, MONDO:0018786, MONDO:0019123, MONDO:0011408, MONDO:0019375	E2F1, SP1, STAT3
7157	14729628	MONDO:0007256, MONDO:0007344, MONDO:0005785, MONDO:0006948, MONDO:0007480, MONDO:0005373, MONDO:0007455	SP1, SP3, SP4
7157	14730312	MONDO_0007193, MONDO_0001519, MONDO_0018874, MONDO_0007408, MONDO_0008633, MONDO_0001139	E2F1, SP1, SP3, E2F4
7157	14734461	MONDO_0008099,MONDO_0008255,MONDO_0021100,MONDO_0008737,MONDO_0007813,MONDO_0014228,MONDO_0004149,MONDO_0010527	EGR1, NFATc1, c-Myc
7157	14735465	MONDO_0014056, MONDO_0005272, MONDO_0007056	SP1, E2F1, E2F4
7157	14737103	MONDO_0005550, MONDO_0006961, MONDO_0005290, MONDO_0007455, MONDO_0002442, MONDO_0007254.	SP1, AP2, CREB1
7157	14740296	MONDO_0005224, MONDO_0006571, MONDO_0016716, MONDO_0020452, MONDO_0015559	SP1, beta-catenin, CREB, E2F1, HIF1, MYC, NFkappaB, SREBP1.
7157	14741214	MONDO:0005465, MONDO:0005088	E2F1, E2F2, E2F3, SP1
7157	14741215	MONDO_0002059, MONDO_0007533, MONDO_0009061	EGR1, ETS1, SP1
7157	14741326	MONDO:0005296, MONDO:0017886	SP1, ATF-1, Ap-2, WT1, p53
7157	14743210	MONDO:0007915, MONDO:0007916, MONDO:0019079	IRF-1, SP1, STAT1
7157	14744727	MONDO_0018569, MONDO_0009061	SP1, YY1, NF-kappaB, AP-1
7157	14744758	MONDO_0019869, MONDO_0021057, MONDO_0010235, MONDO_0006653	E2F1, E2F4, E2F6
7157	14744854	MONDO_0008114, MONDO_0002143, MONDO_0005299, MONDO_0001466	SPI1, ELK1, MYC, RELA, YY1
7157	14744935	MONDO:0011409, MONDO:0018874, MONDO:0007924	ETS1, FOSL1, JUN, MAX, MYC
7157	14745598	MONDO_0000470,MONDO_0000523,MONDO_0004752,MONDO_0008365,MONDO_0010402	GATA-1, EKLF, NF-E2, FOG-1
7157	14749371	MONDO_0005134, MONDO_0015001, MONDO_0014579	NFYB, SP1, SP2, SP3, SP4, YY1
7157	14755251	MONDO_0005209,MONDO_0007951,MONDO_0005386,MONDO_0004518,MONDO_0005283	E2F1, E2F2, E2F3, E2F4, E2F5, DP1, DP2, E2F6
7157	14756543	MONDO_0005148, MONDO_0005360, MONDO_0005274, MONDO_0003811, MONDO_0004494	TFs directly associated with the gene ID 7157 in the paper with pubmed ID 14756543 are: ETV1, ETV4, ETV5, SP1.
7157	14756544	MONDO:0005301, MONDO:0000651, MONDO:0001456, MONDO:0001071, MONDO:0001863	E2F4, c-Myc, SIN3A, pRB, and HDAC1
7157	14757278	MONDO_0004936, MONDO_0020378, MONDO_0020069	E2F1, E2F4, p53
7157	14757832	MONDO:0005036, MONDO:0016657, MONDO:0014056	E2F1, E2F4
7157	14759115	MONDO_0006666, MONDO_0007256, MONDO_0005020, MONDO_0005115, MONDO_0004978, MONDO_0002425	SP1, STAT1, IRF1
7157	14759370	MONDO_0000001, MONDO_0000245, MONDO_0015880, MONDO_0000763, MONDO_0002000, MONDO_0006379, MONDO_0015996, MONDO_0024508	ELK1, ATF2, SP1
7157	14761400	MONDO_0005029,MONDO_0008369,MONDO_0008579,MONDO_0017887	E2F2, SP1, SP3, YY1
7157	14764039	MONDO:0002086, MONDO:0019055, MONDO:0017886	SP1, CREB1, YY1, STAT3, CTCF
7157	14764457	MONDO:0007254, MONDO:0004193	EGR1, ATF3, MYC, JUN, FOS
7157	14960324	MONDO:0007055, MONDO:0005641, MONDO:0005835, MONDO:0005082, MONDO:0007342	ELK1, ETS1, NFKB1, SP1, STAT1
7157	14960327	MONDO_0005570, MONDO_0018907, MONDO_0015319, MONDO_0002024, MONDO_0021049	E2F3, ETS1, SP1, STAT1, STAT3, YY1
7157	14961077	MONDO:0007257, MONDO:0017884, MONDO:0017885	SP1, SP3
7157	14963330	MONDO_0007256, MONDO_0007257, MONDO_0007260, MONDO_0007261	SP1, CEBPB, MYC
7157	14964781	MONDO_0007257, MONDO_0009262, MONDO_0012539, MONDO_0014982, MONDO_0016575	SP1, YY1, NFY, HMGIY
7157	14965474	MONDO_0014056, MONDO_0014296, MONDO_0004900	E2F3, MYB, YY1
7157	14966292	MONDO_0019891, MONDO_0010363, MONDO_0002423	ELK1, RUNX1, SP1, STAT3
7157	14966293	MONDO:0007915, MONDO:0007916, MONDO:0007917	ETS1, GATA1, IRF1, KLF9, NFKB1, PML, SP1, STAT1
7157	14967026	MONDO_0014056, MONDO_0007903, MONDO_0017556, MONDO_0001966, MONDO_0017557, MONDO_0007059, MONDO_0016591, MONDO_0011464, MONDO_0012041, MONDO_0019061, MONDO_0015903	SP1, E2F, NF1, WT1, HDAC1
7157	14968111	MONDO:0005093, MONDO:0005737, MONDO:0006830, MONDO:0009121, MONDO:0018974	EGR1, SP1, MAZ, SREBP-1, NRF-1, HNF3, Oct-1
7157	14976264	MONDO:0007538, MONDO:0006471, MONDO:0003785	TFAP2A, Heparin-binding EGF-like growth factor, Homeobox protein Hox-A5, E74-like factor 3, GATA-binding factor 6
7157	14976551	MONDO_0016193, MONDO_0007256, MONDO_0010920	E2F1, E2F4
7157	14978302	MONDO:0009185, MONDO:0009079, MONDO:0001463	TFs directly associated with the gene ID 7157 in the paper with pubmed ID 14978302 are SP1, SP3.
7157	14981901	MONDO_0000963, MONDO_0003138, MONDO_0001632	SP1, SMAD2, SMAD3, SP1, SMAD2, SMAD3
7157	14982997	MONDO:0004974, MONDO:0003458, MONDO:0005180	SP1, MAX, MYC, BHLHE40, PAX5
7157	14985081	MONDO:0006571, MONDO:0007932, MONDO:0007915, MONDO:0005545	E2F1, E2F4
7157	14986171	MONDO_0007683,MONDO_0007256,MONDO_0007083,MONDO_0005148,MONDO_0007703,MONDO_0001937	SP2, SP1, PTF1A, PDX1
7157	14990579	MONDO:0005571, MONDO:0005298, MONDO:0003815	SP1, NRF-2, MEF-2, TEF-1, EGR-1, USF, KROX, CREB, TCF, EBL, ALT-1, ACE1
7157	14991543	MONDO:0014050, MONDO:0005090, MONDO:0007027, MONDO:0007355, MONDO:0005108, MONDO:0004939	AP-1, CREB, E2F, NF-kappa B, SP1
7157	14992692	MONDO:0004719, MONDO:0007971, MONDO:0001315	MEF2A, GATA-4, NKX2-5
7157	14993250	MONDO_0004971, MONDO_0000992, MONDO_0001632, MONDO_0002659	E2F-1, p107, p130
7157	14994997	MONDO_0002105, MONDO_0018874, MONDO_0003360	SPI1, MEF2C, MEF2D, TP53, MYOD1, RUNX1, NFKB1, SP1, SMAD4
7157	14995078	MONDO_0018465, MONDO_0011318, MONDO_0017884, MONDO_0015184, MONDO_0009133, MONDO_0015307	SP1, KLF6, CUTL1, FOXA1, FOXC1
7157	14997055	MONDO_0000266, MONDO_0004536, MONDO_0000247, MONDO_0009992, MONDO_0005209, MONDO_0005301, MONDO_0006584, MONDO_0018151, MONDO_0007249	SP1, GATA-2, TCF11
7157	15001356	MONDO:0004980, MONDO:0019375, MOND:0005267.	NRF1, JUND, EGR1, SP1
7157	15001357	MONDO:0006119, MONDO:0005359, MONDO:0004976	SP1, HNF-1, HNF-3, HNF-4, HNF-6
7157	15004035	MONDO_0000317, MONDO_0017989	CTTNBP2, SP3, SP4
7157	15013777	MONDO:0007256, MONDO:0008356, MONDO:0006456, MONDO:0010982	SMARCB1, SIN3A, MAX, SLC3A2, CDH1, CTNNB1
7157	15015569	MONDO:0003820, MONDO:0005245, MONDO:0010660	NFKB1,IRF1,FOS,CDK9,MYC,NFATC1,NFKBIA,CREBBP,NCOA3,STAT1,NFATC4,HDAC6,CREB1,BLZF1,NR4A1,SMARCA4,IRF2,MYB,HIF1A,YY1,RELA,CTNNB1,CEBPB,CREM,NFATC2,NFKB2,MTA2,CREB3,NFATC3NFkB,p300NF-kB,RELA,CREM,HIF1-ALFA,MYC,p300NF-kB,HIF-1ALPHA,MEF2 aspect,STAT1,IL-6,ACT-like, interferons,unphosphorylatedSTAT1.
7157	15016620	MONDO:0003816, MONDO:0005257	SP1, EGR1
7157	15016801	MONDO:0008310, MONDO:0002023, MONDO:0017887	E2F1, E2F4, SP1
7157	15017387	MONDO_0019892, MONDO_0006284, MONDO_0002871	SP1, YY1
7157	15018706	MONDO_0008354,MONDO_0006700,MONDO_0006226,MONDO_0018064,MONDO_0004798,MONDO_0005073,MONDO_0006322,MONDO_0002963	E2F1,STAT3,PML,SP1,PU.1,Mxd1,YY1,PPARgamma,Smad3
7157	15023836	MONDO_0002251, MONDO_0020608, MONDO_0021004	SP1, NFKB1, STAT3, FOS, JUN, CREB1, EGR1, ETS1, RELA, RELB, CREL, NFATC1, NFATC2, NFATC3
7157	15024021	MONDO_0000869, MONDO_0001076, MONDO_0004979	EGR1, CTCF, JUND
7157	15026322	MONDO_0002063, MONDO_0005578, MONDO_0010168	SP1, EGR1, MYF, NRF-1, NRF-2, ATF-2, YY1, PAX5, MIZ-1
7157	15029243	MONDO:0002059, MONDO:0001817, MONDO:0001769	SP1, SP3, SP4
7157	15033690	MONDO:0006545, MONDO:0010230, MONDO:0001587, MONDO:0017885, MONDO:0003467, MONDO:0018310, MONDO:0007254	SP1, SP3, P53
7157	15033824	MONDO:0006650, MONDO:0004986, MONDO:0003633	NFATC1, PKNOX1
7157	15033825	MONDO:0000746, MONDO:0007177, MONDO:0010616, MONDO:0015861, MONDO:0019863, MONDO:0010543	SP1, HNF-4, YY1
7157	15033827	MONDO:0008406, MONDO:0007993	SP1, SP3, p53
7157	15036661	MONDO_0001076, MONDO_0016199, MONDO_0008517, MONDO_0005278	SP1, SP3, PPARA
7157	15036662	MONDO_0004896, MONDO_0004731, MONDO_0011914, MONDO_0005131, MONDO_0006683	SP1, NF-kB, AP2, ETS-1
7157	15037740	MONDO_0019391, MONDO_0019392, MONDO_0021197	SP1, E2F1, EGR1, MYC, HNF3, KROX
7157	15039530	MONDO:0006359, MONDO:0005900, MONDO:0007409	SP1, SP1, SP1, SP1, SP1, SP1, SP1, SP1, SP1, SP1, SP1, SP1, SP1, SP1, SP1, SP1, SP1
7157	15041222	MONDO_0019394, MONDO_0007256, MONDO_0033212, MONDO_0030046, MONDO_0018711	SP1, ELKF1, YY1
7157	15041737	MONDO_0010613,MONDO_0005371,MONDO_0018921,MONDO_0012757,MONDO_0004093	TFs directly associated with gene ID 7157 in the paper with pubmed ID 15041737 are: MYOD1, SP1.
7157	15042092	MONDO_0000520, MONDO_0007254, MONDO_0005104, MONDO_0021060, MONDO_0006510	E2F1, NRF1, SP1
7157	15044383	MONDO_0013272, MONDO_0005115	ESR1, FOXO1, FOXO3, GATA3, PPARA, SP1, STAT1, STAT3
7157	15047823	MONDO:0009134, MONDO:0009061, MONDO:0017889, MONDO:0021109, MONDO:0017882, MONDO:0014462	EGR1, SP1, GATA1
7157	15050687	MONDO:0002076, MONDO:0002046, MONDO:0017885	STAT1, YY1
7157	15052934	MONDO_0018937, MONDO_0111603, MONDO_0007177, MONDO_0011813, MONDO_0007256	SP1, AP4, MYC, USF1
7157	15052938	MONDO_0007982, MONDO_0009828, MONDO_0009658	SP1, EGR1, USF1, NRF1, E2F1
7157	15053879	MONDO:0014663, MONDO:0009289	E2F4, SP1, YY1
7157	15058298	MONDO:0005278, MONDO:0002076, MONDO:0005090, MONDO:0003392, MONDO:0017883, MONDO:0005036	NFIC, SP1
7157	15059885	MONDO:0009526, MONDO:0009722, MONDO:0008022, MONDO:0023609, MONDO:0024227, MONDO:0009160, MONDO:0007421	SP1, C-EBPβ
7157	15060172	MONDO_0009964,MONDO_0002104,MONDO_0005359,MONDO_0005352	SP1, LEF1, PAX6, SIX5, CUX1
7157	15061204	MONDO_0002099,MONDO_0008543,MONDO_0006148,MONDO_0008570,MONDO_0020062,MONDO_0012819	SP1, YY1
7157	15064416	MONDO_0014914, MONDO_0005571, MONDO_0008473, MONDO_0100096, MONDO_0002363	AP-1, SRY
7157	15064706	MONDO_0005126, MONDO_0007256	GATA-1, FOG-1, SCL/TAL1, LMO2
7157	15064727	MONDO_0010477, MONDO_0013734, MONDO_0004208, MONDO_0010945, MONDO_0008314, MONDO_0014065	AP-2, CREB, c-Jun, p53
7157	15064730	MONDO_0001246, MONDO_0005248, MONDO_0001835, MONDO_0006600, MONDO_0016296, MONDO_0006924	SP1, GATA1, EGR1
7157	15064742	MONDO_0007255, MONDO_0010557, MONDO_0001002, MONDO_0004520, MONDO_0007244	ELK1, SMAD3, STAT3
7157	15064747	MONDO:0005036, MONDO:0018874, MONDO:0019080, MONDO:0019081	NFKB1, POU2F1, SP1, POU2F1, RXRA
7157	15067011	MONDO:0008649,MONDO:0017888,MONDO:0017889,MONDO:0015559,MONDO:0016905,MONDO:0011972,MONDO:0017884,MONDO:0017886,MONDO:0011973,MONDO:0007113,MONDO:0011969,MONDO:0011978,MONDO:0008837,MONDO:0017885,MONDO:0017887,MONDO:0017883,MONDO:0017890,MONDO:0017882	SP1, SP3, YB1, USF, AP2, AP4
7157	15067062	MONDO:0004867, MONDO:0000150, MONDO:0005070	SP1, HNF4, NKX2-5
7157	15068796	MONDO:0001499, MONDO:0001860	SP1, E4F1, HIC1, NFKB, YY1
7157	15069555	MONDO_0014056, MONDO_0005256, MONDO_0019486, MONDO_0002715, MONDO_0010180	SP1, ATF3
7157	15069711	MONDO_0007033,MONDO_0014056,MONDO_0002038,MONDO_0006696,MONDO_0005085,MONDO_0015280	E2F1, E2F3, E2F4, E2F6, E2F2
7157	15073118	MONDO:0009680, MONDO:0009681, MONDO:0009684, MONDO:0005907	CUX1, GATA1, NRF1, SP1
7157	15073170	MONDO:0005109, MONDO:0024508, MONDO:0017886	SP1, STAT3, MZF1
7157	15077116	MONDO:0000665, MONDO:0005433, MONDO:0015803, MONDO:0006638, MONDO:0006557	EGR1, STAT3, GATA-1, AP-1, SP-1
7157	15077166	MONDO:0005267, MONDO:0005090, MONDO:0005383	NFAT, AP-1, GATA-3
7157	15077194	MONDO_0004635, MONDO_0017873, MONDO_0006282, MONDO_0012961	E2F1, E2F4, E2F6, SP3, SP1
7157	15078178	MONDO:0002254, MONDO:0004334, MONDO:0019499	E2F1, E2F3, E2F4, E2F6, DP1
7157	15081425	MONDO_0007082,MONDO_0007126,MONDO_0007359	ELK1, ELK4, ETS1, ETS2, FLI1, GATA2, GATA3, NFATC4, NFATC6, PAX5, PBX1, RUNX1, SP1, SP4, STAT3
7157	15082766	MONDO:0000227, MONDO:0005015	SP1, NFKB1, TERT, E2F1, RB1, P53
7157	15087457	MONDO:0005279, MONDO:0007915, MONDO:0002002, MONDO:0007256, MONDO:0005277, MONDO:0002003	SP1, NF-E2, p53
7157	15088070	MONDO_0017881,MONDO_0009023,MONDO_0018094	CTF/NF1, Jun, PU.1, RUNX1
7157	15094062	MONDO:0005359, MONDO:0013615, MONDO:0004194	DDIT3, EGR1
7157	15094782	MONDO:0007455, MONDO:0005137, MONDO:0005581, MONDO:0005075	USF1, CEBPA, CEBPB, E2F4, GATA1, GATA2, GATA3
7157	15095978	MONDO:0005291, MONDO:0014826	SPDEF, TTF-1, C/EBPβ
7157	15099937	MONDO:0005057, MONDO:0001068	YY1, STAT6
7157	15099969	MONDO_0011207, MONDO_0005363, MONDO_0009681, MONDO_0005261, MONDO_0003725, MONDO_0010150	ETS1, GATA1, SP1, STAT3
7157	15102863	MONDO:0005303, MONDO:0005305, MONDO:0007455	HNF-4, HNF-6, HNF-1, LFB1, C/EBP, LF-B3, HNF-3, COUP-TF, OC-2, ARP-1
7157	15103385	MONDO:0005174, MONDO:0007031, MONDO:0005155	ELK1, GATA1, HNF1A, ISL1, MYOD1, NFATC, NFATC, SOX9
7157	15104366	MONDO:0007455, MONDO:0019391, MONDO:0001764	ELK-1, c-Jun, c-Fos
7157	15105048	MONDO:0007143, MONDO:0006869, MONDO:0005276, MONDO:0017885, MONDO:0005918, MONDO:0003549, MONDO:0008819, MONDO:0002566, MONDO:0003540, MONDO:0007089	ATF3, c-Jun, p53
7157	15111320	MONDO:0005036, MONDO:0005301, MONDO:0017885, MONDO:0017883, MONDO:0004979, MONDO:0017886, MONDO:0004978, MONDO:0017884, MONDO:0017890, MONDO:0017887, MONDO:0006301, MONDO:0017888	SP1, ELK1, ELK4, CREB1, SRF
7157	15112277	MONDO_0005151, MONDO_0000470, MONDO_0009779	CTNNB1, TCF7L2
7157	15116093	MONDO_0018713,MONDO_0001972,MONDO_0009572,MONDO_0004976	NF1, SP1, CREB, PEA3
7157	15116098	MONDO:0017884, MONDO:0007256, MONDO:0005344, MONDO:0007695, MONDO:0006770, MONDO:0008304	E2F1, E2F3, SP1
7157	15116721	MONDO_0007256, MONDO_0007343, MONDO_0008670, MONDO_0012025, MONDO_0005201, MONDO_0004851, MONDO_0016764	SP1, PAX5, MITF
7157	15120697	MONDO:0005945, MONDO:0002067, MONDO:0005296, MONDO:0005311	SREBF1, SP1, NFYA
7157	15121773	MONDO_0000763, MONDO_0001829, MONDO_0001243, MONDO_0003952, MONDO_0005496, MONDO_0005277	SP1, SP3
7157	15122315	MONDO_0005063, MONDO_0018806, MONDO_0007455, MONDO_0019182, MONDO_0008311	ELK1, SP1, STAT3
7157	15123817	MONDO:0003850, MONDO:0009174, MONDO:0009231, MONDO:0020464, MONDO:0018792, MONDO:0005090, MONDO:0003649, MONDO:0012305, MONDO:0014438, MONDO:0016511, MONDO:0016512, MONDO:0011175, MONDO:0015207, MONDO:0012765, MONDO:0017887, MONDO:0016057, MONDO:0006303	E2F4, SP3
7157	15131018	MONDO_0008383, MONDO_0008367, MONDO_0007256, MONDO_0007455, MONDO_0008736, MONDO_0006796	ZFP423, KLF15, MYCL1
7157	15131588	MONDO:0002315, MONDO:0002116, MONDO:0005051, MONDO:0005370, MONDO:0007915, MONDO:0007916	ELK1, GATA4, GATA6
7157	15133049	MONDO:0007915, MONDO:0017886, MONDO:0004955, MONDO:0017889, MONDO:0007256, MONDO:0004960, MONDO:0008315	EGR1, EGR2, EGR3, NFIL3, SP1, YY1
7157	15136035	MONDO:0007113, MONDO:0007254, MONDO:0006652	SP1, GATA-1, TFIIB, TBP
7157	15138483	MONDO:0004874, MONDO:0007073, MONDO:0017882, MONDO:0020896, MONDO:0021069, MONDO:0021409	ELK1, MYB, PLAGL1
7157	15140517	MONDO:0007455, MONDO:0017887, MONDO:0009758	SP1, SP2, SP3, SP4, YY1, ETS1, NFYA, NFYB, NFYC
7157	15140942	MONDO_0000534, MONDO_0005040, MONDO_0006288	ELK1, ERF, ETS2, GATA1, GATA2, GTF2I, GTF2IRD1, MAZ, MAX, MEF2C
7157	15142382	MONDO_0005576,MONDO_0007406,MONDO_0013844,MONDO_0005576,MONDO_0013844	SP1, RUNX2, MYCN
7157	15144954	MONDO_0006257, MONDO_0002784, MONDO_0010324, MONDO_0006357, MONDO_0006838, MONDO_0009980, MONDO_0023725, MONDO_0009794, MONDO_0000821, MONDO_0012329, MONDO_0008157	SP1, SP3
7157	15145278	MONDO:0007030, MONDO:0016083, MONDO:0004979, MONDO:0004976, MONDO:0007254	SP1, CEBPB, JUND, CREB1
7157	15145527	MONDO_0010613, MONDO_0005056, MONDO_0007256, MONDO_0015266, MONDO_0001711, MONDO_0020993, MONDO_0008755	Etv1, ETV4, ETV5, SP1, SP3
7157	15145929	MONDO_0005035,MONDO_0005318,MONDO_0004972,MONDO_0020992,MONDO_0013206	STAT1, STAT3, STAT5A, STAT5B, IRF1, IRF2, IRF3, IRF4, IRF5, IRF9, ISGF3G
7157	15149157	MONDO:0010732, MONDO:0016057, MONDO:0005372, MONDO:0010150	SP1,FOXM1,AREB6,YBX1,YY1,MAST2,SP3,SP4,SRF,PAX5,MZF1,STAT3,NFYA
7157	15149158	MONDO_0000101, MONDO_0001203, MONDO_0004939	NFKB1, NFEB, EVI1, GATA2.
7157	15149599	MONDO_0001824, MONDO_0021155, MONDO_0007811	Sp1, Egr1, CtF/NF-1.
7157	15149862	MONDO:0002406, MONDO:0007494, MONDO:0000530, MONDO:0012093	SMAD3, SP1, NFKBIA, RELA, RELB, NRF1
7157	15153330	MONDO_0006553, MONDO_0009323	GATA3, MYC, NFKB1, SPI1
